Package,dataset_title
DAAGxtras,Profiles of fumigant concentration over time
DAAGxtras,Sample of UCI Machine Learning Forest Cover Dataset
DAAGxtras,Sample of UCI Machine Learning Forest Cover Dataset
dams,Dams from the NID database
Dark,Dark adaptation data.
dataMeta,my.data
datasauRus,Twelve From Slant Alternate (wide) data
datasauRus,Twelve From Slant Alternate (long) data
datasauRus,Twelve From Slant (wide) data
datasauRus,Datasaurus Dozen data
datasauRus,Box plot data
datasauRus,Twelve From Slant (long) data
datasauRus,Datasaurus Dozen (wide) data
datasauRus,Simpsons Paradox data
datasauRus,Simpsons Paradox (wide) data
deconvolveR,"Intestinal surgery data involving 844 cancer patients. The data consists of pairs (n_i, s_i) where n_i is the number of satellites removed and s_i is the number of satellites found to be malignant."
deconvolveR,"Shakespeare word counts in the entire canon: 14,376 distinct words appeared exactly once, 4343 words appeared twice etc."
deconvolveR,A set of Theta values that have a bimodal distribution for testing
deltaPlotR,Verbal Aggression Data Set
deming,Validation of a ferritin assay
deming,Comparison of two assays for arsenate.
denovolyzeR,"de novo variants found in 1,078 autism trios"
depthTools,Gene Expression Data from Tumoral and Normal Prostate Samples and Labels
descriptr,High School and Beyond Data Set
desiR,Breast cancer microarray dataset
detect,Simulated example for abundance model
detect,Simulated example for occupancy model
detect,Ovenbird abundances
Devore7,R Data set: ex01.11
Devore7,R Data set: ex01.12
Devore7,R Data set: ex01.13
Devore7,R Data set: ex01.14
Devore7,R Data set: ex01.15
Devore7,R Data set: ex01.17
Devore7,R Data set: ex01.18
Devore7,R Data set: ex06.01
Devore7,R Data set: ex01.19
Devore7,R Data set: ex06.02
Devore7,R Data set: ex06.03
Devore7,R Data set: ex06.04
Devore7,R Data set: ex06.05
Devore7,R Data set: ex06.06
Devore7,R Data set: ex01.20
Devore7,R Data set: ex13.70
Devore7,R Data set: ex06.09
Devore7,R Data set: ex01.21
Devore7,R Data set: ex13.71
Devore7,R Data set: ex13.72
Devore7,R Data set: ex01.23
Devore7,R Data set: ex13.73
Devore7,R Data set: ex01.24
Devore7,R Data set: ex13.74
Devore7,R Data set: ex01.25
Devore7,R Data set: ex13.75
Devore7,R Data set: ex13.76
Devore7,R Data set: ex01.27
Devore7,R Data set: ex01.28
Devore7,R Data set: ex01.29
Devore7,R Data set: ex12.71
Devore7,R Data set: ex12.72
Devore7,R Data set: ex12.73
Devore7,R Data set: ex12.75
Devore7,R Data set: xmp15.10
Devore7,R Data set: xmp13.22
Devore7,R Data set: ex12.82
Devore7,R Data set: ex12.83
Devore7,R Data set: xmp14.10
Devore7,R Data set: ex12.84
Devore7,R Data set: xmp16.01
Devore7,R Data set: xmp14.13
Devore7,R Data set: xmp16.04
Devore7,R Data set: xmp14.14
Devore7,R Data set: ex13.50
Devore7,R Data set: ex13.51
Devore7,R Data set: xmp16.06
Devore7,R Data set: ex13.52
Devore7,R Data set: xmp16.07
Devore7,R Data set: ex13.53
Devore7,R Data set: xmp16.08
Devore7,R Data set: xmp13.10
Devore7,R Data set: ex13.54
Devore7,R Data set: xmp16.09
Devore7,R Data set: xmp15.01
Devore7,R Data set: xmp13.11
Devore7,R Data set: ex13.55
Devore7,R Data set: xmp15.02
Devore7,R Data set: xmp13.12
Devore7,R Data set: xmp15.03
Devore7,R Data set: xmp13.13
Devore7,R Data set: xmp15.04
Devore7,R Data set: ex12.50
Devore7,R Data set: xmp13.15
Devore7,R Data set: xmp15.06
Devore7,R Data set: xmp13.16
Devore7,R Data set: ex12.52
Devore7,R Data set: xmp15.08
Devore7,R Data set: xmp13.18
Devore7,R Data set: xmp12.10
Devore7,R Data set: ex12.54
Devore7,R Data set: xmp15.09
Devore7,R Data set: xmp13.19
Devore7,R Data set: xmp12.11
Devore7,R Data set: ex12.55
Devore7,R Data set: xmp12.12
Devore7,R Data set: xmp14.03
Devore7,R Data set: xmp12.13
Devore7,R Data set: xmp12.14
Devore7,R Data set: ex12.58
Devore7,R Data set: ex11.50
Devore7,R Data set: ex09.90
Devore7,R Data set: xmp12.15
Devore7,R Data set: ex12.59
Devore7,R Data set: xmp12.16
Devore7,R Data set: ex11.52
Devore7,R Data set: ex09.92
Devore7,R Data set: ex11.53
Devore7,R Data set: xmp11.10
Devore7,R Data set: ex11.54
Devore7,R Data set: ex13.64
Devore7,R Data set: xmp13.01
Devore7,R Data set: xmp11.11
Devore7,R Data set: ex11.55
Devore7,R Data set: ex13.65
Devore7,R Data set: xmp11.12
Devore7,R Data set: ex11.56
Devore7,R Data set: ex13.66
Devore7,R Data set: xmp13.03
Devore7,R Data set: ex11.57
Devore7,R Data set: ex13.67
Devore7,R Data set: xmp13.04
Devore7,R Data set: ex13.68
Devore7,R Data set: ex12.61
Devore7,R Data set: ex11.59
Devore7,R Data set: ex13.69
Devore7,R Data set: xmp13.06
Devore7,R Data set: ex12.62
Devore7,R Data set: ex12.63
Devore7,R Data set: xmp10.10
Devore7,R Data set: xmp13.09
Devore7,R Data set: xmp12.01
Devore7,R Data set: ex12.65
Devore7,R Data set: xmp12.02
Devore7,R Data set: xmp12.04
Devore7,R Data set: ex12.68
Devore7,R Data set: ex12.69
Devore7,R Data set: ex11.61
Devore7,R Data set: xmp12.06
Devore7,R Data set: xmp12.08
Devore7,R Data set: xmp11.01
Devore7,R Data set: xmp11.05
Devore7,R Data set: xmp11.06
Devore7,R Data set: xmp11.07
Devore7,R Data set: xmp10.01
Devore7,R Data set: xmp10.03
Devore7,R Data set: ex09.70
Devore7,R Data set: xmp10.05
Devore7,R Data set: ex09.72
Devore7,R Data set: xmp10.08
Devore7,R Data set: ex09.76
Devore7,R Data set: ex09.77
Devore7,R Data set: ex08.70
Devore7,R Data set: ex09.78
Devore7,R Data set: ex04.90
Devore7,R Data set: ex09.79
Devore7,R Data set: ex04.91
Devore7,R Data set: ex04.92
Devore7,R Data set: ex04.94
Devore7,R Data set: ex04.97
Devore7,R Data set: ex09.82
Devore7,R Data set: ex09.86
Devore7,R Data set: ex09.88
Devore7,R Data set: ex08.80
Devore7,R Data set: ex08.83
Devore7,R Data set: xmp09.10
Devore7,R Data set: xmp04.30
Devore7,R Data set: ex08.54
Devore7,R Data set: xmp04.31
Devore7,R Data set: ex08.55
Devore7,R Data set: ex08.56
Devore7,R Data set: ex08.57
Devore7,R Data set: ex09.63
Devore7,R Data set: xmp07.11
Devore7,R Data set: ex09.65
Devore7,R Data set: ex07.56
Devore7,R Data set: ex09.66
Devore7,R Data set: ex15.30
Devore7,R Data set: ex07.58
Devore7,R Data set: xmp09.04
Devore7,R Data set: ex09.68
Devore7,R Data set: ex15.32
Devore7,R Data set: xmp07.15
Devore7,R Data set: ex15.33
Devore7,R Data set: xmp09.06
Devore7,R Data set: ex04.82
Devore7,R Data set: xmp09.07
Devore7,R Data set: ex04.83
Devore7,R Data set: ex15.35
Devore7,R Data set: xmp09.08
Devore7,R Data set: ex04.84
Devore7,R Data set: xmp09.09
Devore7,R Data set: ex14.30
Devore7,R Data set: ex04.86
Devore7,R Data set: ex08.66
Devore7,R Data set: ex14.31
Devore7,R Data set: ex16.41
Devore7,R Data set: xmp06.13
Devore7,R Data set: ex14.32
Devore7,R Data set: ex04.88
Devore7,R Data set: xmp06.14
Devore7,R Data set: ex01.70
Devore7,R Data set: ex08.68
Devore7,R Data set: ex04.89
Devore7,R Data set: ex16.43
Devore7,R Data set: ex01.72
Devore7,R Data set: ex01.73
Devore7,R Data set: xmp04.28
Devore7,R Data set: xmp08.08
Devore7,R Data set: xmp04.29
Devore7,R Data set: ex01.75
Devore7,R Data set: xmp08.09
Devore7,R Data set: ex14.38
Devore7,R Data set: ex13.30
Devore7,R Data set: ex13.31
Devore7,R Data set: ex01.77
Devore7,R Data set: ex13.32
Devore7,R Data set: ex13.33
Devore7,R Data set: xmp07.06
Devore7,R Data set: ex13.34
Devore7,R Data set: ex13.35
Devore7,R Data set: ex14.40
Devore7,R Data set: xmp06.02
Devore7,R Data set: ex14.41
Devore7,R Data set: xmp06.03
Devore7,R Data set: ex14.42
Devore7,R Data set: ex01.80
Devore7,R Data set: ex14.44
Devore7,R Data set: ex16.14
Devore7,R Data set: ex01.83
Devore7,R Data set: ex12.35
Devore7,R Data set: ex12.36
Devore7,R Data set: ex12.37
Devore7,R Data set: ex15.10
Devore7,R Data set: ex11.31
Devore7,R Data set: ex15.11
Devore7,R Data set: ex15.12
Devore7,R Data set: ex15.13
Devore7,R Data set: ex11.34
Devore7,R Data set: ex15.14
Devore7,R Data set: ex11.35
Devore7,R Data set: ex15.15
Devore7,R Data set: ex13.47
Devore7,R Data set: ex13.48
Devore7,R Data set: ex14.11
Devore7,R Data set: ex11.39
Devore7,R Data set: ex13.49
Devore7,R Data set: ex14.12
Devore7,R Data set: ex01.50
Devore7,R Data set: ex10.32
Devore7,R Data set: ex14.13
Devore7,R Data set: ex01.51
Devore7,R Data set: ex14.14
Devore7,R Data set: ex14.15
Devore7,R Data set: ex16.25
Devore7,R Data set: ex14.16
Devore7,R Data set: xmp01.10
Devore7,R Data set: ex01.54
Devore7,R Data set: ex10.36
Devore7,R Data set: ex12.46
Devore7,R Data set: ex14.17
Devore7,R Data set: xmp01.11
Devore7,R Data set: ex10.37
Devore7,R Data set: ex14.18
Devore7,R Data set: ex11.40
Devore7,R Data set: xmp01.12
Devore7,R Data set: ex01.56
Devore7,R Data set: xmp01.13
Devore7,R Data set: ex11.42
Devore7,R Data set: xmp01.14
Devore7,R Data set: ex11.43
Devore7,R Data set: xmp01.15
Devore7,R Data set: ex01.59
Devore7,R Data set: ex15.23
Devore7,R Data set: xmp01.16
Devore7,R Data set: ex13.14
Devore7,R Data set: ex15.24
Devore7,R Data set: xmp01.17
Devore7,R Data set: ex13.15
Devore7,R Data set: ex15.25
Devore7,R Data set: xmp01.18
Devore7,R Data set: ex13.16
Devore7,R Data set: ex15.26
Devore7,R Data set: ex13.17
Devore7,R Data set: ex15.27
Devore7,R Data set: ex14.20
Devore7,R Data set: ex11.48
Devore7,R Data set: ex13.18
Devore7,R Data set: ex15.28
Devore7,R Data set: ex14.21
Devore7,R Data set: ex13.19
Devore7,R Data set: ex10.41
Devore7,R Data set: ex15.29
Devore7,R Data set: ex14.22
Devore7,R Data set: ex01.60
Devore7,R Data set: ex10.42
Devore7,R Data set: ex14.23
Devore7,R Data set: ex12.13
Devore7,R Data set: ex10.44
Devore7,R Data set: ex01.63
Devore7,R Data set: ex12.15
Devore7,R Data set: ex14.26
Devore7,R Data set: ex01.64
Devore7,R Data set: ex12.16
Devore7,R Data set: ex14.27
Devore7,R Data set: xmp01.01
Devore7,R Data set: ex01.65
Devore7,R Data set: ex14.28
Devore7,R Data set: ex11.10
Devore7,R Data set: xmp01.02
Devore7,R Data set: ex14.29
Devore7,R Data set: ex13.21
Devore7,R Data set: ex01.67
Devore7,R Data set: ex12.19
Devore7,R Data set: xmp01.05
Devore7,R Data set: xmp01.06
Devore7,R Data set: ex13.24
Devore7,R Data set: ex11.15
Devore7,R Data set: ex13.25
Devore7,R Data set: ex11.16
Devore7,R Data set: xmp01.08
Devore7,R Data set: ex11.17
Devore7,R Data set: xmp01.09
Devore7,R Data set: ex13.27
Devore7,R Data set: ex11.18
Devore7,R Data set: ex12.20
Devore7,R Data set: ex13.29
Devore7,R Data set: ex12.21
Devore7,R Data set: ex12.24
Devore7,R Data set: ex16.06
Devore7,R Data set: ex11.20
Devore7,R Data set: ex10.18
Devore7,R Data set: ex16.09
Devore7,R Data set: ex15.01
Devore7,R Data set: ex12.29
Devore7,R Data set: ex15.03
Devore7,R Data set: ex15.04
Devore7,R Data set: ex15.05
Devore7,R Data set: ex15.08
Devore7,R Data set: ex11.29
Devore7,R Data set: ex10.22
Devore7,R Data set: ex10.26
Devore7,R Data set: ex10.27
Devore7,R Data set: ex09.30
Devore7,R Data set: ex09.31
Devore7,R Data set: ex13.09a
Devore7,R Data set: ex14.09
Devore7,R Data set: ex09.32
Devore7,R Data set: ex13.02
Devore7,R Data set: ex13.09b
Devore7,R Data set: ex09.33
Devore7,R Data set: ex13.09c
Devore7,R Data set: ex13.04
Devore7,R Data set: ex13.09d
Devore7,R Data set: ex13.05
Devore7,R Data set: ex09.36
Devore7,R Data set: ex13.06
Devore7,R Data set: ex09.37
Devore7,R Data set: ex13.07
Devore7,R Data set: ex09.38
Devore7,R Data set: ex13.08
Devore7,R Data set: ex09.39
Devore7,R Data set: ex13.09
Devore7,R Data set: ex12.01
Devore7,R Data set: ex08.32
Devore7,R Data set: ex12.02
Devore7,R Data set: ex12.03
Devore7,R Data set: ex12.04
Devore7,R Data set: ex12.05
Devore7,R Data set: ex09.40
Devore7,R Data set: ex09.41
Devore7,R Data set: ex11.02
Devore7,R Data set: ex11.03
Devore7,R Data set: ex07.33
Devore7,R Data set: ex09.43
Devore7,R Data set: ex11.04
Devore7,R Data set: ex09.44
Devore7,R Data set: ex11.05
Devore7,R Data set: ex07.37
Devore7,R Data set: ex11.08
Devore7,R Data set: ex11.09
Devore7,R Data set: ex10.06
Devore7,R Data set: ex10.08
Devore7,R Data set: ex10.09
Devore7,R Data set: ex09.12
Devore7,R Data set: ex07.45
Devore7,R Data set: ex07.46
Devore7,R Data set: ex09.16
Devore7,R Data set: ex07.47
Devore7,R Data set: ex07.49
Devore7,R Data set: ex07.10
Devore7,R Data set: ex09.23
Devore7,R Data set: ex09.25
Devore7,R Data set: ex09.27
Devore7,R Data set: ex09.28
Devore7,R Data set: ex09.29
Devore7,R Data set: ex06.15
Devore7,R Data set: ex01.32
Devore7,R Data set: ex01.33
Devore7,R Data set: ex01.34
Devore7,R Data set: ex01.35
Devore7,R Data set: ex01.36
Devore7,R Data set: ex07.26
Devore7,R Data set: ex01.37
Devore7,R Data set: ex01.38
Devore7,R Data set: ex01.39
Devore7,R Data set: ex06.25
Devore7,R Data set: ex01.43
Devore7,R Data set: ex01.44
Devore7,R Data set: ex01.45
Devore7,R Data set: ex01.46
Devore7,R Data set: ex09.07
Devore7,R Data set: ex01.49
devRate,Briere et al equation 2 of development rate as a function of temperature.
devRate,Inverse second-order polynomial equation of development rate as a function of temperature.
devRate,Taylor equation of development rate as a function of temperature.
devRate,Regniere equation of development rate as a function of temperature.
devRate,Second-order polynomial equation of development rate as a function of temperature.
devRate,Ratkowsky equation of development rate as a function of temperature (Shi modification).
devRate,Janisch equation of development rate as a function of temperature (Analytis modification).
devRate,Holling type III equation of development rate as a function of temperature.
